Country,ISO3 Code,Date,Price (EUR/MWhe)
Poland,POL,2022-04-01,124.27
Poland,POL,2022-05-01,140.64
Poland,POL,2022-06-01,185.27
Poland,POL,2022-07-01,220.08
Poland,POL,2022-08-01,268.88
Poland,POL,2022-09-01,175.5
Poland,POL,2022-10-01,134.12
Poland,POL,2022-11-01,170.95
Poland,POL,2022-12-01,173.55
Poland,POL,2023-01-01,132.59
Poland,POL,2023-02-01,136.85
Poland,POL,2023-03-01,120.43
Poland,POL,2023-04-01,122.03
Portugal,PRT,2015-01-01,51.77
Portugal,PRT,2015-02-01,42.61
Portugal,PRT,2015-03-01,43.15
Portugal,PRT,2015-04-01,45.54
Portugal,PRT,2015-05-01,45.21
Portugal,PRT,2015-06-01,54.76
Portugal,PRT,2015-07-01,59.59
Portugal,PRT,2015-08-01,55.62
Portugal,PRT,2015-09-01,52.42
Portugal,PRT,2015-10-01,49.88
Portugal,PRT,2015-11-01,51.48
Portugal,PRT,2015-12-01,52.89
Portugal,PRT,2016-01-01,36.38
Portugal,PRT,2016-02-01,27.33
Portugal,PRT,2016-03-01,27.68
Portugal,PRT,2016-04-01,23.48
Portugal,PRT,2016-05-01,24.98
Portugal,PRT,2016-06-01,38.31
Portugal,PRT,2016-07-01,40.35
Portugal,PRT,2016-08-01,41.13
Portugal,PRT,2016-09-01,43.63
Portugal,PRT,2016-10-01,52.8
Portugal,PRT,2016-11-01,56.27
Portugal,PRT,2016-12-01,60.27
Portugal,PRT,2017-01-01,71.54
Portugal,PRT,2017-02-01,51.35
Portugal,PRT,2017-03-01,43.92
Portugal,PRT,2017-04-01,44.17
Portugal,PRT,2017-05-01,47.18
Portugal,PRT,2017-06-01,50.2
Portugal,PRT,2017-07-01,48.6
Portugal,PRT,2017-08-01,47.43
Portugal,PRT,2017-09-01,49.17
Portugal,PRT,2017-10-01,56.98
Portugal,PRT,2017-11-01,59.39
Portugal,PRT,2017-12-01,59.43
Portugal,PRT,2018-01-01,51.68
Portugal,PRT,2018-02-01,54.97
Portugal,PRT,2018-03-01,39.72
Portugal,PRT,2018-04-01,42.68
Portugal,PRT,2018-05-01,55.15
Portugal,PRT,2018-06-01,58.47
Portugal,PRT,2018-07-01,61.84
Portugal,PRT,2018-08-01,64.3
Portugal,PRT,2018-09-01,71.28
Portugal,PRT,2018-10-01,65.41
Portugal,PRT,2018-11-01,62.01
Portugal,PRT,2018-12-01,61.86
Portugal,PRT,2019-01-01,62.66
Portugal,PRT,2019-02-01,54.73
Portugal,PRT,2019-03-01,49.22
Portugal,PRT,2019-04-01,50.65
Portugal,PRT,2019-05-01,48.75
Portugal,PRT,2019-06-01,47.18
Portugal,PRT,2019-07-01,51.46
Portugal,PRT,2019-08-01,44.95
Portugal,PRT,2019-09-01,42.16
Portugal,PRT,2019-10-01,47.19
Portugal,PRT,2019-11-01,42.12
Portugal,PRT,2019-12-01,33.68
Portugal,PRT,2020-01-01,40.9
Portugal,PRT,2020-02-01,36.03
Portugal,PRT,2020-03-01,27.85
Portugal,PRT,2020-04-01,17.73
Portugal,PRT,2020-05-01,21.44
Portugal,PRT,2020-06-01,30.66
Portugal,PRT,2020-07-01,34.62
Portugal,PRT,2020-08-01,36.13
Portugal,PRT,2020-09-01,41.92
Portugal,PRT,2020-10-01,36.43
Portugal,PRT,2020-11-01,42.11
Portugal,PRT,2020-12-01,42.04
Portugal,PRT,2021-01-01,60.63
Portugal,PRT,2021-02-01,28.24
Portugal,PRT,2021-03-01,45.42
Portugal,PRT,2021-04-01,64.98
Portugal,PRT,2021-05-01,67.18
Portugal,PRT,2021-06-01,83.3
Portugal,PRT,2021-07-01,92.55
Portugal,PRT,2021-08-01,106.13
Portugal,PRT,2021-09-01,156.79
Portugal,PRT,2021-10-01,199.7
Portugal,PRT,2021-11-01,193.79
Portugal,PRT,2021-12-01,239.07
Portugal,PRT,2022-01-01,201.98
Portugal,PRT,2022-02-01,200.81
Portugal,PRT,2022-03-01,283.09
Portugal,PRT,2022-04-01,192.01
Portugal,PRT,2022-05-01,187.19
Portugal,PRT,2022-06-01,169.63
Portugal,PRT,2022-07-01,143.83
Portugal,PRT,2022-08-01,157.36
Portugal,PRT,2022-09-01,141.1
Portugal,PRT,2022-10-01,127.22
Portugal,PRT,2022-11-01,115.4
Portugal,PRT,2022-12-01,96.35
Portugal,PRT,2023-01-01,69.53
Portugal,PRT,2023-02-01,134.25
Portugal,PRT,2023-03-01,89.93
Portugal,PRT,2023-04-01,77.05
Romania,ROU,2015-01-01,39.49
Romania,ROU,2015-02-01,37.12
Romania,ROU,2015-03-01,32.26
Romania,ROU,2015-04-01,26.42
Romania,ROU,2015-05-01,27.55
Romania,ROU,2015-06-01,32.89
Romania,ROU,2015-07-01,41.94
Romania,ROU,2015-08-01,40.69
Romania,ROU,2015-09-01,41.18
Romania,ROU,2015-10-01,39.22
Romania,ROU,2015-11-01,36.87
Romania,ROU,2015-12-01,41.37
Romania,ROU,2016-01-01,40.69
Romania,ROU,2016-02-01,26.39
Romania,ROU,2016-03-01,26.09
Romania,ROU,2016-04-01,28.93
Romania,ROU,2016-05-01,26.87
Romania,ROU,2016-06-01,29.86
Romania,ROU,2016-07-01,30.7
Romania,ROU,2016-08-01,30.75
Romania,ROU,2016-09-01,35.72
Romania,ROU,2016-10-01,41.19
Romania,ROU,2016-11-01,37.24
Romania,ROU,2016-12-01,43.07
Romania,ROU,2017-01-01,75.21
Romania,ROU,2017-02-01,53.82
Romania,ROU,2017-03-01,36.41
Romania,ROU,2017-04-01,37.99
Romania,ROU,2017-05-01,40.23
Romania,ROU,2017-06-01,42.44
Romania,ROU,2017-07-01,50.58
Romania,ROU,2017-08-01,56.83
Romania,ROU,2017-09-01,42.94
Romania,ROU,2017-10-01,47.23
Romania,ROU,2017-11-01,55.39
Romania,ROU,2017-12-01,37.27
Romania,ROU,2018-01-01,33.51
Romania,ROU,2018-02-01,37.96
Romania,ROU,2018-03-01,33.43
Romania,ROU,2018-04-01,26.04
Romania,ROU,2018-05-01,40.96
Romania,ROU,2018-06-01,47.46
Romania,ROU,2018-07-01,39.11
Romania,ROU,2018-08-01,52.36
Romania,ROU,2018-09-01,59.36
Romania,ROU,2018-10-01,61.67
Romania,ROU,2018-11-01,60.61
Romania,ROU,2018-12-01,64.17
Romania,ROU,2019-01-01,74.87
Romania,ROU,2019-02-01,48.56
Romania,ROU,2019-03-01,38.44
Romania,ROU,2019-04-01,45.01
Romania,ROU,2019-05-01,40.81
Romania,ROU,2019-06-01,38.87
Romania,ROU,2019-07-01,55.35
Romania,ROU,2019-08-01,60.21
Romania,ROU,2019-09-01,60.61
Romania,ROU,2019-10-01,57.31
Romania,ROU,2019-11-01,42.65
Romania,ROU,2019-12-01,41.44
Romania,ROU,2020-01-01,52.8
Romania,ROU,2020-02-01,40.49
Romania,ROU,2020-03-01,29.63
Romania,ROU,2020-04-01,25.56
Romania,ROU,2020-05-01,24.76
Romania,ROU,2020-06-01,30.36
Romania,ROU,2020-07-01,37.09
Romania,ROU,2020-08-01,37.89
Romania,ROU,2020-09-01,45.8
Romania,ROU,2020-10-01,42.21
Romania,ROU,2020-11-01,48.65
Romania,ROU,2020-12-01,58.4
Romania,ROU,2021-01-01,55.64
Romania,ROU,2021-02-01,48.12
Romania,ROU,2021-03-01,54.45
Romania,ROU,2021-04-01,62.83
Romania,ROU,2021-05-01,58.74
Romania,ROU,2021-06-01,76.88
Romania,ROU,2021-07-01,93.84
Romania,ROU,2021-08-01,112.74
Romania,ROU,2021-09-01,133.92
Romania,ROU,2021-10-01,192.32
Romania,ROU,2021-11-01,212.55
Romania,ROU,2021-12-01,230.14
Romania,ROU,2022-01-01,192.15
Romania,ROU,2022-02-01,188.25
Romania,ROU,2022-03-01,274.1
Romania,ROU,2022-04-01,174.8
Romania,ROU,2022-05-01,202.28
Romania,ROU,2022-06-01,230.49
Romania,ROU,2022-07-01,367.31
Romania,ROU,2022-08-01,490.8
Romania,ROU,2022-09-01,377.92
Romania,ROU,2022-10-01,206.01
Romania,ROU,2022-11-01,222.54
Romania,ROU,2022-12-01,247.59
Romania,ROU,2023-01-01,136.3
Romania,ROU,2023-02-01,142.56
Romania,ROU,2023-03-01,108.43
Romania,ROU,2023-04-01,97.52
Serbia,SRB,2016-12-01,54.72
Serbia,SRB,2017-01-01,82.92
Serbia,SRB,2017-02-01,55.44
Serbia,SRB,2017-03-01,37.47
Serbia,SRB,2017-04-01,39.92
Serbia,SRB,2017-05-01,41.49
Serbia,SRB,2017-06-01,44.94
Serbia,SRB,2017-07-01,52.57
Serbia,SRB,2017-08-01,59.27
Serbia,SRB,2017-09-01,43.34
Serbia,SRB,2017-10-01,51.96
Serbia,SRB,2017-11-01,61.62
Serbia,SRB,2017-12-01,41.66
Serbia,SRB,2018-01-01,36.43
Serbia,SRB,2018-02-01,41.37
Serbia,SRB,2018-03-01,34.44
Serbia,SRB,2018-04-01,28.84
Serbia,SRB,2018-05-01,41.02
Serbia,SRB,2018-06-01,51.07
Serbia,SRB,2018-07-01,51.07
Serbia,SRB,2018-08-01,61.03
Serbia,SRB,2018-09-01,63.64
Serbia,SRB,2018-10-01,64.32
Serbia,SRB,2018-11-01,63.58
Serbia,SRB,2018-12-01,64.5
Serbia,SRB,2019-01-01,75.97
Serbia,SRB,2019-02-01,49.92
Serbia,SRB,2019-03-01,38.23
Serbia,SRB,2019-04-01,46.64
Serbia,SRB,2019-05-01,41.98
Serbia,SRB,2019-06-01,41.47
Serbia,SRB,2019-07-01,54.0
Serbia,SRB,2019-08-01,58.98
Serbia,SRB,2019-09-01,56.8
Serbia,SRB,2019-10-01,58.13
Serbia,SRB,2019-11-01,42.22
Serbia,SRB,2019-12-01,41.19
Serbia,SRB,2020-01-01,53.88
Serbia,SRB,2020-02-01,39.95
Serbia,SRB,2020-03-01,29.84
Serbia,SRB,2020-04-01,25.08
Serbia,SRB,2020-05-01,23.98
Serbia,SRB,2020-06-01,29.84
Serbia,SRB,2020-07-01,36.65
Serbia,SRB,2020-08-01,37.26
Serbia,SRB,2020-09-01,45.52
Serbia,SRB,2020-10-01,39.31
Serbia,SRB,2020-11-01,48.67
Serbia,SRB,2020-12-01,57.95
Serbia,SRB,2021-01-01,53.75
Serbia,SRB,2021-02-01,46.86
Serbia,SRB,2021-03-01,54.05
Serbia,SRB,2021-04-01,63.62
Serbia,SRB,2021-05-01,59.89
Serbia,SRB,2021-06-01,78.69
Serbia,SRB,2021-07-01,95.32
Serbia,SRB,2021-08-01,109.71
Serbia,SRB,2021-09-01,135.14
Serbia,SRB,2021-10-01,201.48
Serbia,SRB,2021-11-01,218.28
Serbia,SRB,2021-12-01,246.37
Serbia,SRB,2022-01-01,209.57
Serbia,SRB,2022-02-01,198.8
Serbia,SRB,2022-03-01,291.97
Serbia,SRB,2022-04-01,191.74
Serbia,SRB,2022-05-01,205.8
Serbia,SRB,2022-06-01,242.67
Serbia,SRB,2022-07-01,384.27
Serbia,SRB,2022-08-01,492.45
Serbia,SRB,2022-09-01,395.1
Serbia,SRB,2022-10-01,204.42
Serbia,SRB,2022-11-01,216.65
Serbia,SRB,2022-12-01,241.43
Serbia,SRB,2023-01-01,135.96
Serbia,SRB,2023-02-01,145.42
Serbia,SRB,2023-03-01,105.77
Serbia,SRB,2023-04-01,106.67
Slovakia,SVK,2015-01-01,31.26
Slovakia,SVK,2015-02-01,36.66
Slovakia,SVK,2015-03-01,30.96
Slovakia,SVK,2015-04-01,29.97
Slovakia,SVK,2015-05-01,25.79
Slovakia,SVK,2015-06-01,31.23
Slovakia,SVK,2015-07-01,38.53
Slovakia,SVK,2015-08-01,33.24
Slovakia,SVK,2015-09-01,36.61
Slovakia,SVK,2015-10-01,42.29
Slovakia,SVK,2015-11-01,36.62
Slovakia,SVK,2015-12-01,29.9
Slovakia,SVK,2016-01-01,34.47
Slovakia,SVK,2016-02-01,23.37
Slovakia,SVK,2016-03-01,23.98
Slovakia,SVK,2016-04-01,25.86
Slovakia,SVK,2016-05-01,25.16
Slovakia,SVK,2016-06-01,32.27
Slovakia,SVK,2016-07-01,29.48
Slovakia,SVK,2016-08-01,27.63
Slovakia,SVK,2016-09-01,33.43
Slovakia,SVK,2016-10-01,43.39
Slovakia,SVK,2016-11-01,40.32
Slovakia,SVK,2016-12-01,39.6
Slovakia,SVK,2017-01-01,58.13
Slovakia,SVK,2017-02-01,45.78
Slovakia,SVK,2017-03-01,32.12
Slovakia,SVK,2017-04-01,31.52
Slovakia,SVK,2017-05-01,34.26
Slovakia,SVK,2017-06-01,38.21
Slovakia,SVK,2017-07-01,42.1
Slovakia,SVK,2017-08-01,46.45
Slovakia,SVK,2017-09-01,38.68
Slovakia,SVK,2017-10-01,40.46
Slovakia,SVK,2017-11-01,50.73
Slovakia,SVK,2017-12-01,33.17
Slovakia,SVK,2018-01-01,33.41
Slovakia,SVK,2018-02-01,41.99
Slovakia,SVK,2018-03-01,39.6
Slovakia,SVK,2018-04-01,31.75
Slovakia,SVK,2018-05-01,36.08
Slovakia,SVK,2018-06-01,48.78
Slovakia,SVK,2018-07-01,50.38
Slovakia,SVK,2018-08-01,59.39
Slovakia,SVK,2018-09-01,61.8
Slovakia,SVK,2018-10-01,61.78
Slovakia,SVK,2018-11-01,59.88
Slovakia,SVK,2018-12-01,56.44
Slovakia,SVK,2019-01-01,58.83
Slovakia,SVK,2019-02-01,45.32
Slovakia,SVK,2019-03-01,33.34
Slovakia,SVK,2019-04-01,39.31
Slovakia,SVK,2019-05-01,37.87
Slovakia,SVK,2019-06-01,34.56
Slovakia,SVK,2019-07-01,42.07
Slovakia,SVK,2019-08-01,40.64
Slovakia,SVK,2019-09-01,43.42
Slovakia,SVK,2019-10-01,41.85
Slovakia,SVK,2019-11-01,42.1
Slovakia,SVK,2019-12-01,38.91
Slovakia,SVK,2020-01-01,44.37
Slovakia,SVK,2020-02-01,30.72
Slovakia,SVK,2020-03-01,25.51
Slovakia,SVK,2020-04-01,19.34
Slovakia,SVK,2020-05-01,18.26
Slovakia,SVK,2020-06-01,26.34
Slovakia,SVK,2020-07-01,32.77
Slovakia,SVK,2020-08-01,35.18
Slovakia,SVK,2020-09-01,44.99
Slovakia,SVK,2020-10-01,36.36
Slovakia,SVK,2020-11-01,42.46
Slovakia,SVK,2020-12-01,51.56
Slovakia,SVK,2021-01-01,55.77
Slovakia,SVK,2021-02-01,50.49
Slovakia,SVK,2021-03-01,53.75
Slovakia,SVK,2021-04-01,60.69
Slovakia,SVK,2021-05-01,59.78
Slovakia,SVK,2021-06-01,75.83
Slovakia,SVK,2021-07-01,86.37
Slovakia,SVK,2021-08-01,85.59
Slovakia,SVK,2021-09-01,132.65
Slovakia,SVK,2021-10-01,151.17
Slovakia,SVK,2021-11-01,185.38
Slovakia,SVK,2021-12-01,231.95
Slovakia,SVK,2022-01-01,194.79
Slovakia,SVK,2022-02-01,171.37
Slovakia,SVK,2022-03-01,279.1
Slovakia,SVK,2022-04-01,183.68
Slovakia,SVK,2022-05-01,194.8
Slovakia,SVK,2022-06-01,235.8
Slovakia,SVK,2022-07-01,368.43
Slovakia,SVK,2022-08-01,492.47
Slovakia,SVK,2022-09-01,386.52
Slovakia,SVK,2022-10-01,188.29
Slovakia,SVK,2022-11-01,215.85
Slovakia,SVK,2022-12-01,257.7
Slovakia,SVK,2023-01-01,146.58
Slovakia,SVK,2023-02-01,145.42
Slovakia,SVK,2023-03-01,112.79
Slovakia,SVK,2023-04-01,106.29
Slovenia,SVN,2015-01-01,42.23
Slovenia,SVN,2015-02-01,42.02
Slovenia,SVN,2015-03-01,36.34
Slovenia,SVN,2015-04-01,34.81
Slovenia,SVN,2015-05-01,30.4
Slovenia,SVN,2015-06-01,34.2
Slovenia,SVN,2015-07-01,54.02
Slovenia,SVN,2015-08-01,42.94
Slovenia,SVN,2015-09-01,46.42
Slovenia,SVN,2015-10-01,43.76
Slovenia,SVN,2015-11-01,45.57
Slovenia,SVN,2015-12-01,44.19
Slovenia,SVN,2016-01-01,43.16
Slovenia,SVN,2016-02-01,27.2
Slovenia,SVN,2016-03-01,26.35
Slovenia,SVN,2016-04-01,28.35
Slovenia,SVN,2016-05-01,26.55
Slovenia,SVN,2016-06-01,31.95
Slovenia,SVN,2016-07-01,36.06
Slovenia,SVN,2016-08-01,32.73
Slovenia,SVN,2016-09-01,37.3
Slovenia,SVN,2016-10-01,45.82
Slovenia,SVN,2016-11-01,41.74
Slovenia,SVN,2016-12-01,49.58
Slovenia,SVN,2017-01-01,76.81
Slovenia,SVN,2017-02-01,53.1
Slovenia,SVN,2017-03-01,37.17
Slovenia,SVN,2017-04-01,38.34
Slovenia,SVN,2017-05-01,40.1
Slovenia,SVN,2017-06-01,44.26
Slovenia,SVN,2017-07-01,50.0
Slovenia,SVN,2017-08-01,57.41
Slovenia,SVN,2017-09-01,41.94
Slovenia,SVN,2017-10-01,50.58
Slovenia,SVN,2017-11-01,59.84
Slovenia,SVN,2017-12-01,44.59
Slovenia,SVN,2018-01-01,37.95
Slovenia,SVN,2018-02-01,43.38
Slovenia,SVN,2018-03-01,42.25
Slovenia,SVN,2018-04-01,32.23
Slovenia,SVN,2018-05-01,40.84
Slovenia,SVN,2018-06-01,50.68
Slovenia,SVN,2018-07-01,51.54
Slovenia,SVN,2018-08-01,60.85
Slovenia,SVN,2018-09-01,64.13
Slovenia,SVN,2018-10-01,64.05
Slovenia,SVN,2018-11-01,63.1
Slovenia,SVN,2018-12-01,62.43
Slovenia,SVN,2019-01-01,68.77
Slovenia,SVN,2019-02-01,49.68
Slovenia,SVN,2019-03-01,39.56
Slovenia,SVN,2019-04-01,45.63
Slovenia,SVN,2019-05-01,41.31
Slovenia,SVN,2019-06-01,40.02
Slovenia,SVN,2019-07-01,51.25
Slovenia,SVN,2019-08-01,54.61
Slovenia,SVN,2019-09-01,55.3
Slovenia,SVN,2019-10-01,55.22
Slovenia,SVN,2019-11-01,43.84
Slovenia,SVN,2019-12-01,39.52
Slovenia,SVN,2020-01-01,50.24
Slovenia,SVN,2020-02-01,39.26
Slovenia,SVN,2020-03-01,29.41
Slovenia,SVN,2020-04-01,23.74
Slovenia,SVN,2020-05-01,21.23
Slovenia,SVN,2020-06-01,27.96
Slovenia,SVN,2020-07-01,35.22
Slovenia,SVN,2020-08-01,37.61
Slovenia,SVN,2020-09-01,45.85
Slovenia,SVN,2020-10-01,38.56
Slovenia,SVN,2020-11-01,46.93
Slovenia,SVN,2020-12-01,54.52
Slovenia,SVN,2021-01-01,57.53
Slovenia,SVN,2021-02-01,50.38
Slovenia,SVN,2021-03-01,55.94
Slovenia,SVN,2021-04-01,64.51
Slovenia,SVN,2021-05-01,59.87
Slovenia,SVN,2021-06-01,78.47
Slovenia,SVN,2021-07-01,93.65
Slovenia,SVN,2021-08-01,105.58
Slovenia,SVN,2021-09-01,138.6
Slovenia,SVN,2021-10-01,202.73
Slovenia,SVN,2021-11-01,215.81
Slovenia,SVN,2021-12-01,252.4
Slovenia,SVN,2022-01-01,206.9
Slovenia,SVN,2022-02-01,195.4
Slovenia,SVN,2022-03-01,293.44
Slovenia,SVN,2022-04-01,192.69
Slovenia,SVN,2022-05-01,202.06
Slovenia,SVN,2022-06-01,246.11
Slovenia,SVN,2022-07-01,374.96
Slovenia,SVN,2022-08-01,494.38
Slovenia,SVN,2022-09-01,394.66
Slovenia,SVN,2022-10-01,196.89
Slovenia,SVN,2022-11-01,222.73
Slovenia,SVN,2022-12-01,264.25
Slovenia,SVN,2023-01-01,146.65
Slovenia,SVN,2023-02-01,145.64
Slovenia,SVN,2023-03-01,113.56
Slovenia,SVN,2023-04-01,106.09
Sweden,SWE,2015-01-01,30.24
Sweden,SWE,2015-02-01,29.59
Sweden,SWE,2015-03-01,25.88
Sweden,SWE,2015-04-01,25.5
Sweden,SWE,2015-05-01,22.6
Sweden,SWE,2015-06-01,16.07
Sweden,SWE,2015-07-01,9.07
Sweden,SWE,2015-08-01,16.29
Sweden,SWE,2015-09-01,21.07
Sweden,SWE,2015-10-01,23.63
Sweden,SWE,2015-11-01,25.53
Sweden,SWE,2015-12-01,19.41
Sweden,SWE,2016-01-01,30.49
Sweden,SWE,2016-02-01,19.49
Sweden,SWE,2016-03-01,21.75
Sweden,SWE,2016-04-01,22.09
Sweden,SWE,2016-05-01,23.68
Sweden,SWE,2016-06-01,33.74
Sweden,SWE,2016-07-01,28.96
Sweden,SWE,2016-08-01,30.49
Sweden,SWE,2016-09-01,29.26
Sweden,SWE,2016-10-01,36.3
Sweden,SWE,2016-11-01,41.0
Sweden,SWE,2016-12-01,33.33
Sweden,SWE,2017-01-01,32.29
Sweden,SWE,2017-02-01,33.29
Sweden,SWE,2017-03-01,30.42
Sweden,SWE,2017-04-01,28.95
Sweden,SWE,2017-05-01,29.59
Sweden,SWE,2017-06-01,27.22
Sweden,SWE,2017-07-01,30.82
Sweden,SWE,2017-08-01,33.63
Sweden,SWE,2017-09-01,36.25
Sweden,SWE,2017-10-01,30.58
Sweden,SWE,2017-11-01,32.43
Sweden,SWE,2017-12-01,30.74
Sweden,SWE,2018-01-01,32.46
Sweden,SWE,2018-02-01,39.97
Sweden,SWE,2018-03-01,44.86
Sweden,SWE,2018-04-01,38.83
Sweden,SWE,2018-05-01,33.34
Sweden,SWE,2018-06-01,44.65
Sweden,SWE,2018-07-01,52.54
Sweden,SWE,2018-08-01,54.64
Sweden,SWE,2018-09-01,49.71
Sweden,SWE,2018-10-01,45.29
Sweden,SWE,2018-11-01,50.22
Sweden,SWE,2018-12-01,50.86
Sweden,SWE,2019-01-01,54.34
Sweden,SWE,2019-02-01,45.56
Sweden,SWE,2019-03-01,39.38
Sweden,SWE,2019-04-01,39.66
Sweden,SWE,2019-05-01,35.06
Sweden,SWE,2019-06-01,25.07
Sweden,SWE,2019-07-01,35.5
Sweden,SWE,2019-08-01,37.25
Sweden,SWE,2019-09-01,34.95
Sweden,SWE,2019-10-01,38.25
Sweden,SWE,2019-11-01,41.78
Sweden,SWE,2019-12-01,35.96
Sweden,SWE,2020-01-01,24.13
Sweden,SWE,2020-02-01,17.68
Sweden,SWE,2020-03-01,13.33
Sweden,SWE,2020-04-01,9.07
Sweden,SWE,2020-05-01,12.37
Sweden,SWE,2020-06-01,21.17
Sweden,SWE,2020-07-01,11.38
Sweden,SWE,2020-08-01,31.71
Sweden,SWE,2020-09-01,33.16
Sweden,SWE,2020-10-01,22.58
Sweden,SWE,2020-11-01,22.48
Sweden,SWE,2020-12-01,29.79
Sweden,SWE,2021-01-01,48.11
Sweden,SWE,2021-02-01,51.57
Sweden,SWE,2021-03-01,35.83
Sweden,SWE,2021-04-01,33.68
Sweden,SWE,2021-05-01,42.9
Sweden,SWE,2021-06-01,44.57
Sweden,SWE,2021-07-01,58.46
Sweden,SWE,2021-08-01,67.26
Sweden,SWE,2021-09-01,89.31
Sweden,SWE,2021-10-01,61.44
Sweden,SWE,2021-11-01,80.8
Sweden,SWE,2021-12-01,156.71
Sweden,SWE,2022-01-01,88.21
Sweden,SWE,2022-02-01,65.23
Sweden,SWE,2022-03-01,108.39
Sweden,SWE,2022-04-01,83.56
Sweden,SWE,2022-05-01,95.36
Sweden,SWE,2022-06-01,114.83
Sweden,SWE,2022-07-01,74.8
Sweden,SWE,2022-08-01,190.12
Sweden,SWE,2022-09-01,190.08
Sweden,SWE,2022-10-01,67.95
Sweden,SWE,2022-11-01,119.35
Sweden,SWE,2022-12-01,234.59
Sweden,SWE,2023-01-01,80.66
Sweden,SWE,2023-02-01,71.22
Sweden,SWE,2023-03-01,69.02
Sweden,SWE,2023-04-01,60.95
